1.876831050E-1,-5.942603946E-2,-1.093089581E-2,6.469058990E-2,8.852011676E-2
1.927490230E-1,-1.986762881E-2,-3.421998024E-2,4.442977905E-2,5.949567202E-2
1.978454590E-1,-4.787743092E-3,-4.067480564E-2,3.592491150E-3,4.111287256E-2
2.029418940E-1,3.314805031E-2,-7.510113716E-2,2.452754974E-2,8.567715412E-2
2.080078120E-1,1.636639237E-2,-6.440246105E-2,-1.838684082E-3,6.647493173E-2
2.130737300E-1,4.930266738E-2,-6.812787056E-2,-1.594638824E-2,8.559466722E-2
2.181396480E-1,5.338665843E-2,-4.617154598E-2,2.645778656E-2,7.537878632E-2
2.232360840E-1,3.400129080E-2,-7.633697987E-2,-1.174831390E-2,8.438865534E-2
2.283020020E-1,2.925568819E-2,-4.501330853E-2,2.416610718E-3,5.373949426E-2
2.333679200E-1,3.396916389E-2,-2.381539345E-2,-1.657962799E-2,4.467618074E-2
2.384643550E-1,5.780190229E-3,-1.712167263E-2,-5.401515961E-2,5.695787689E-2
2.435302730E-1,1.812365651E-2,2.003657818E-2,-2.732372284E-2,3.842547619E-2
2.485961910E-1,2.072957158E-2,7.201075554E-3,8.280754089E-3,2.345509572E-2
2.536621090E-1,3.986608982E-2,-6.985664368E-4,-3.788948059E-3,4.005183192E-2
2.587585450E-1,7.028099895E-2,5.654096603E-3,1.024055481E-2,7.124785319E-2
2.638244630E-1,9.309110045E-2,2.139639854E-2,1.226329803E-2,9.630237449E-2
2.688903810E-1,1.318027079E-1,1.099932194E-2,2.133750916E-2,1.339709976E-1
2.739562990E-1,1.626878679E-1,-1.105153561E-2,-2.696990967E-3,1.630851083E-1
2.790527340E-1,1.505685747E-1,2.850377560E-2,-7.490158081E-3,1.534257585E-1
2.841186520E-1,1.480144858E-1,2.037549019E-2,-2.631664276E-2,1.517102973E-1
2.891845700E-1,1.384608150E-1,1.950347424E-2,-5.426406860E-2,1.499879059E-1
2.942504880E-1,1.055488586E-1,4.943513870E-2,-1.100292206E-1,1.602835733E-1
2.993469240E-1,7.318186760E-2,3.696799278E-3,-2.073287964E-1,2.198965254E-1
3.044128420E-1,9.821313620E-2,-5.733251572E-3,-3.314323425E-1,3.457254517E-1
3.094787600E-1,4.752412438E-2,2.994668484E-2,6.504631042E-2,8.594398659E-2
3.145751950E-1,-1.742503047E-2,-1.057946682E-2,3.872032166E-1,3.877394585E-1
3.196716310E-1,-2.081188560E-2,2.258396149E-2,2.282066345E-1,2.302638442E-1
3.247375490E-1,-2.380052209E-2,-1.304411888E-2,-6.056118011E-2,6.636467755E-2
3.298034670E-1,-4.486402869E-2,-2.909767628E-2,-2.083129883E-1,2.150668662E-1
3.348693850E-1,-3.692540526E-2,-4.943597317E-2,-1.863946915E-1,1.963425120E-1
3.399353030E-1,-3.606039286E-2,-1.504933834E-2,-1.955032349E-1,1.993698808E-1
3.450317380E-1,-4.443031549E-2,-4.475033283E-2,-1.123962402E-1,1.288780821E-1
3.500976560E-1,-4.569506645E-2,-1.516270638E-2,4.982948303E-2,6.928870140E-2
3.551635740E-1,-4.501456022E-2,-1.708936691E-2,1.177263260E-1,1.271921575E-1
3.602600100E-1,-2.566486597E-2,-3.598272800E-2,1.208667755E-1,1.286942869E-1
3.653259280E-1,-3.471836448E-2,-3.860104084E-2,8.133697510E-2,9.649408637E-2
3.703918450E-1,-8.060038090E-4,-4.380893707E-2,7.299804688E-2,8.513863669E-2
3.754577630E-1,-1.704096794E-4,-4.186248779E-2,-2.032089233E-2,4.653424104E-2
3.805236810E-1,1.220044494E-2,-2.577090263E-2,-4.628181458E-2,5.435988079E-2
3.856201170E-1,5.464762449E-3,-1.933836937E-2,-4.828262329E-2,5.229768513E-2
3.906860350E-1,-2.516734600E-2,2.031826973E-2,-3.838539124E-2,5.019627127E-2
3.957824700E-1,-4.618829489E-2,4.074025154E-2,-4.041194916E-2,7.366310009E-2
4.008483880E-1,-6.941330433E-2,1.842486858E-2,1.675033569E-2,7.374453435E-2
4.059143060E-1,-5.917173624E-2,3.431010246E-2,-2.476692200E-3,6.844422185E-2
4.109802240E-1,-5.613586307E-2,5.000162125E-2,3.769874573E-2,8.409870795E-2
4.160461420E-1,-6.750795245E-2,3.476893902E-2,1.034421921E-1,1.283218215E-1
4.211120600E-1,-7.182064652E-2,4.094874859E-2,7.140159607E-2,1.092391560E-1
4.262084960E-1,-4.533943534E-2,6.833302975E-2,5.393314362E-2,9.815218455E-2
4.312744140E-1,-3.099134564E-2,3.865098953E-2,2.720165253E-2,5.651807142E-2
4.363708490E-1,-7.410287857E-3,3.308725357E-2,7.895469666E-3,3.481403677E-2
4.414367670E-1,6.503462791E-3,4.409682751E-2,-1.595020294E-2,4.734167507E-2
4.465026850E-1,1.060768962E-2,4.567563534E-2,1.969432831E-2,5.085915168E-2
4.515686030E-1,2.873554826E-2,6.959795952E-3,5.497932434E-2,6.242512794E-2
4.566650390E-1,3.472280502E-2,1.841247082E-2,1.407909393E-2,4.174821141E-2
4.617309570E-1,7.532745600E-3,2.278971672E-2,1.866245270E-2,3.040395674E-2
4.668273920E-1,2.084389329E-2,1.294863224E-2,4.259109497E-3,2.490532028E-2
4.718933100E-1,2.474877238E-2,4.340243340E-2,6.561279297E-3,5.039169917E-2
4.769592280E-1,2.161362767E-2,-7.130146027E-3,3.251743317E-2,3.969094788E-2
4.820556640E-1,2.043962479E-3,-9.855031967E-3,1.304626465E-3,1.014896487E-2
4.871215820E-1,2.768710256E-2,1.626491547E-3,-2.249240875E-2,3.570895650E-2
4.921875000E-1,2.730637789E-2,-2.504503727E-2,8.441925049E-3,3.800208236E-2
4.972534180E-1,-8.528023958E-3,-2.307105064E-2,4.142189026E-2,4.817440776E-2
5.023498530E-1,-8.434981108E-3,-3.300344944E-2,-2.075004578E-2,3.988660152E-2
5.074157710E-1,5.943894386E-3,-1.904165745E-2,-3.490257263E-2,4.020079819E-2
5.124816890E-1,-2.964064479E-2,1.904368401E-3,-2.519416809E-2,3.894792098E-2
5.175781250E-1,-5.432009697E-3,-9.473562241E-4,-2.980327606E-2,3.030906592E-2
5.226440430E-1,-2.173659205E-2,-6.060123444E-3,-5.095291138E-2,5.572614923E-2
5.277099610E-1,-2.121123672E-2,3.097295761E-3,-2.209854126E-2,3.078725921E-2
5.327758790E-1,-2.789580822E-2,1.456367970E-2,-2.197742462E-2,3.838338280E-2
5.378723140E-1,1.064747572E-3,-7.297277451E-3,3.746128082E-2,3.818025021E-2
5.429382320E-1,-1.525783539E-2,-2.680957317E-2,2.038478851E-2,3.697423910E-2
5.480041500E-1,-6.710290909E-4,2.031755447E-2,1.296234131E-2,2.410965765E-2
5.530700680E-1,1.615706086E-2,-1.763582230E-3,1.748943329E-2,2.387553381E-2
5.581665040E-1,2.813827991E-2,7.111310959E-3,-1.776695251E-3,2.907731394E-2
5.632324220E-1,1.623594761E-2,3.992080688E-3,1.233577728E-2,2.077773097E-2
5.682983400E-1,1.630252600E-2,-1.566255093E-2,-6.148242950E-2,6.550707590E-2
5.733642580E-1,1.382336020E-2,-2.556705475E-2,-6.817626953E-2,7.411317901E-2
5.784606930E-1,2.801439166E-2,-4.229831696E-2,-5.818271637E-2,7.719573979E-2
5.835266110E-1,2.074876428E-2,-1.373445988E-2,-8.149623871E-2,8.521023137E-2
5.886230470E-1,1.820331812E-2,-4.471921921E-2,-6.187152863E-2,7.848092387E-2
5.936889650E-1,1.561659575E-2,-3.734147549E-2,-3.526020050E-2,5.368002975E-2
5.987548830E-1,3.684368730E-2,-3.467583656E-2,-6.108760834E-2,7.931939755E-2
6.038208010E-1,1.758858562E-2,-2.972257137E-2,-7.483291626E-2,8.241817123E-2
6.089172360E-1,-1.525521278E-3,-2.717447281E-2,-2.674102783E-2,3.815575654E-2
6.139831540E-1,2.690112591E-2,2.273511887E-2,3.043651581E-2,4.655037808E-2
6.190795900E-1,2.437499166E-2,-1.678109169E-3,2.533626556E-2,3.519776444E-2
6.241455080E-1,2.185982466E-2,-2.144932747E-3,5.827522278E-2,6.227723710E-2
6.292114260E-1,1.235881448E-2,-5.082011223E-3,8.854103088E-2,8.954373950E-2
6.343078610E-1,7.694721222E-3,2.741670609E-2,5.202674866E-2,5.930992398E-2
6.393737790E-1,2.454024553E-2,1.894235611E-4,3.479957581E-2,4.258250824E-2
6.444396970E-1,1.283451915E-2,-1.705837250E-2,-1.785755157E-2,2.783172834E-2
6.495056150E-1,1.074853539E-2,1.826286316E-2,-3.916835785E-2,4.453339691E-2
6.545715330E-1,1.105561852E-2,2.253699303E-2,-1.754951477E-2,3.062887893E-2
6.596374510E-1,-7.580071688E-3,1.258754730E-2,-1.746940613E-2,2.282726406E-2
6.647338860E-1,-1.182872057E-2,2.174389362E-2,3.958988190E-2,4.669126566E-2
6.697998040E-1,-6.703168154E-3,7.046699524E-3,5.345249176E-2,5.433007742E-2
6.748962400E-1,-3.510761261E-2,1.378655434E-2,8.854770660E-2,9.624609025E-2
6.799621580E-1,5.528926849E-4,1.560795307E-2,1.399707794E-1,1.408393872E-1
6.850280760E-1,4.864692688E-3,1.021873951E-2,1.221017838E-1,1.226251747E-1
6.901245110E-1,-5.179941654E-4,-2.219915390E-3,-2.618980408E-2,2.628882234E-2
6.951904290E-1,-1.227000356E-2,1.163113117E-2,-2.065000534E-1,2.071909946E-1
7.002868650E-1,8.930563927E-4,5.156624317E-2,-2.499828339E-1,2.552475117E-1
7.053527830E-1,-4.519194365E-3,1.746809483E-2,-6.521034241E-2,6.766052181E-2
7.104187010E-1,-3.215372562E-3,-7.069110870E-5,1.725625992E-1,1.725925672E-1
7.154846190E-1,6.445735693E-3,3.425395489E-2,4.201688766E-1,4.216121035E-1
7.205505370E-1,2.802491188E-3,-1.055490971E-2,4.329891205E-1,4.331268158E-1
7.256469720E-1,-3.866523504E-3,-2.433848381E-2,1.322593689E-1,1.345356921E-1
7.307128900E-1,3.030800819E-2,-3.058028221E-2,-2.679939270E-1,2.714304219E-1
7.357788080E-1,3.677320480E-2,-4.333651066E-2,-3.941755295E-1,3.982520179E-1
7.408447260E-1,3.641709685E-2,-1.748573780E-2,-2.414331436E-1,2.447895398E-1
7.459411620E-1,1.629984379E-2,6.329178810E-3,-4.708766937E-2,5.022939397E-2
7.510070800E-1,-9.327083826E-3,3.876686096E-3,5.544376373E-2,5.635631397E-2
7.561035150E-1,3.127375245E-2,-3.875696659E-2,-1.616859436E-2,5.236003720E-2
7.611694330E-1,3.344908357E-2,-1.193714142E-2,-1.203470230E-1,1.254780558E-1
7.662353510E-1,7.486790419E-3,-8.025324345E-2,-1.215791702E-1,1.458702497E-1
7.713012690E-1,-8.290499449E-3,-8.875381947E-2,-3.499412537E-2,9.576304956E-2
7.763671870E-1,3.357100487E-2,-5.469286442E-2,-2.515602112E-2,6.892856581E-2
7.814331050E-1,4.688501358E-2,-1.658630371E-2,-3.922843933E-2,6.334177470E-2
7.865295410E-1,3.454226255E-2,4.143357277E-3,-3.445625305E-3,3.496008646E-2
7.915954590E-1,6.391853094E-3,-2.319633961E-2,1.059055328E-2,2.628851034E-2
7.966613770E-1,2.162203193E-2,-2.218341827E-2,4.340553284E-2,5.332594670E-2
8.017578120E-1,5.381041765E-2,1.181483269E-2,2.366256714E-2,5.995888927E-2
8.068237300E-1,3.854173422E-2,7.544994354E-3,-3.154182434E-2,5.037140954E-2
8.118896480E-1,1.162612438E-2,-1.296639442E-3,-5.064105988E-2,5.197465716E-2
8.169860840E-1,3.507903218E-2,1.874220371E-2,-7.903575897E-2,8.847858439E-2
8.220520020E-1,-5.815327168E-3,3.673911095E-2,-8.572769165E-2,9.344954478E-2
8.271179200E-1,-6.124079227E-3,2.654075623E-3,-1.207799911E-1,1.209642705E-1
8.321838380E-1,-4.237771034E-3,2.837181091E-5,-2.015304565E-2,2.059380386E-2
8.372802730E-1,-5.474296212E-2,2.627277374E-2,6.106376648E-3,6.102735762E-2
8.423461910E-1,-4.556801915E-2,3.826260567E-2,5.117988586E-2,7.848472513E-2
8.474426270E-1,-4.594314098E-2,3.857612610E-4,3.891181946E-2,6.020839401E-2
8.525085450E-1,-2.991256118E-2,4.341208935E-2,6.234264374E-2,8.164542881E-2
8.576049800E-1,-2.833825350E-2,5.509793758E-2,8.793735504E-2,1.075723838E-1
8.626708980E-1,-3.148549795E-2,3.345632553E-2,9.907913208E-2,1.092123469E-1
8.677368160E-1,-2.273771167E-2,5.927360058E-2,6.021499634E-2,8.749976595E-2
8.728027340E-1,1.436972618E-2,4.925441742E-2,3.593063354E-2,6.263782478E-2
8.778686520E-1,-3.203573823E-2,4.634499550E-2,2.371120453E-2,6.112584030E-2
8.829345700E-1,-4.487615824E-2,4.114925861E-2,-7.400512695E-3,6.133431870E-2
8.880310060E-1,-3.622168303E-2,4.794657230E-2,-7.365226746E-3,6.054032278E-2
8.930969240E-1,-2.780815959E-2,4.767537117E-2,-2.392101288E-2,6.015355030E-2
8.981933590E-1,-2.429220080E-2,2.604413033E-2,-2.609729767E-2,4.415287861E-2
9.032592770E-1,-1.152580976E-2,-1.682424545E-2,4.984855652E-3,2.099400657E-2
9.083251950E-1,-8.384883404E-3,-3.085494041E-2,1.680469513E-2,3.612106582E-2
9.134325560E-1,2.309283614E-2,-3.757214546E-2,-7.065773010E-3,4.466397143E-2
9.184984740E-1,3.758412600E-2,-6.339049339E-2,-1.888465881E-2,7.607595887E-2
9.235643920E-1,1.633068919E-2,-5.101609230E-2,1.686286926E-2,5.615771935E-2
9.286303100E-1,2.330601215E-3,-6.004476547E-2,-2.271652222E-3,6.013290253E-2
9.337267450E-1,2.404460311E-2,-8.331954479E-2,-2.838325500E-2,9.124636238E-2
9.387926630E-1,1.214042306E-2,-5.188131332E-2,-4.005336761E-2,6.665832882E-2
9.438585810E-1,-6.867617369E-3,-5.868411064E-2,-2.549076080E-2,6.434879872E-2
9.489550170E-1,-6.665766239E-3,-5.110454559E-2,1.506996155E-2,5.369553763E-2
9.540209350E-1,-6.526887417E-3,-1.745688915E-2,3.074645996E-3,1.888906261E-2
9.590868530E-1,-8.866369724E-3,-2.451157570E-2,6.599426270E-4,2.607422826E-2
9.641527700E-1,-8.759915829E-3,-1.245141029E-2,2.201557159E-2,2.676675431E-2
9.692492060E-1,2.696567774E-2,1.868605614E-3,9.948730469E-3,2.880306756E-2
9.743151240E-1,1.026469469E-2,1.593577862E-2,-1.628780365E-2,2.499210965E-2
9.793810420E-1,5.302867293E-2,1.805806160E-2,4.080772400E-2,6.930659478E-2
9.844774780E-1,3.606036305E-2,2.732419968E-2,2.621269226E-2,5.228830564E-2
9.895433950E-1,4.054376483E-2,1.763725281E-2,-5.710411072E-2,7.222014272E-2
9.946093130E-1,1.897415519E-2,1.762008667E-2,-1.800661087E-1,1.819183595E-1
9.997057490E-1,4.526191950E-2,1.800942421E-2,-2.686872482E-1,2.730674241E-1
1.004771667E0,2.165296674E-2,2.342951298E-2,2.334594727E-2,3.953259795E-2
1.009837585E0,6.928145885E-3,1.463282108E-2,3.224792480E-1,3.228854039E-1
1.014903503E0,3.307938576E-3,1.039278507E-2,2.487192154E-1,2.489582305E-1
1.019969421E0,-2.605050802E-2,1.104176044E-2,-6.422138214E-2,7.017788374E-2
1.025065856E0,7.335960865E-3,-1.422059536E-2,-1.632223129E-1,1.640047716E-1
1.030162292E0,1.731935143E-2,-4.852199554E-2,-2.399997711E-1,2.454673789E-1
1.035228210E0,-1.291167736E-2,-2.298271656E-2,-1.760177612E-1,1.779808106E-1
1.040324645E0,-9.794443846E-3,4.575133324E-3,-3.387451172E-3,1.132862748E-2
1.045390563E0,1.883429289E-2,-2.538108826E-2,1.297788620E-1,1.335720152E-1
1.050456481E0,6.701052189E-3,-3.414201736E-2,9.793281555E-2,1.039298697E-1
1.055522399E0,-5.144476891E-3,-6.939971447E-2,1.066322327E-1,1.273311394E-1
1.060588317E0,2.144289017E-2,-5.246853828E-2,1.246690750E-1,1.369493458E-1
1.065654235E0,3.613340855E-2,-4.307365417E-2,3.329753876E-2,6.534285718E-2
1.070750671E0,4.828414321E-2,-1.470518112E-2,-4.543972015E-2,6.791442413E-2
1.075816589E0,3.421711922E-2,8.579611778E-3,-9.031009674E-2,9.695532249E-2
1.080882507E0,6.033709645E-2,2.949094772E-2,-6.825733185E-2,9.575669458E-2
1.085978942E0,1.939171553E-2,4.093897343E-2,1.127243042E-3,4.531345113E-2
1.091044860E0,-9.380072355E-3,2.385330200E-2,5.846977234E-3,2.628978731E-2
1.096110778E0,-3.796210885E-2,5.917930603E-2,1.053905487E-2,7.109418857E-2
1.101176696E0,-5.221387744E-2,7.518446445E-2,3.308296204E-3,9.159660210E-2
1.106273132E0,-6.169527769E-2,6.977856159E-2,4.364204407E-2,1.028590441E-1
1.111339050E0,-5.207049847E-2,3.825259209E-2,6.464004517E-2,9.139438194E-2
1.116404968E0,-3.786161542E-2,5.680215359E-2,6.171512604E-2,9.202577550E-2
1.121470886E0,-3.803190589E-2,5.140888691E-2,3.507995605E-2,7.293766404E-2
1.126567321E0,-2.152299881E-2,5.561327934E-2,2.052211761E-2,6.306531240E-2
1.131633239E0,-1.482868195E-2,3.144073486E-2,-5.743980408E-3,3.523354833E-2
1.136729675E0,2.045515180E-2,4.329860210E-2,1.335239410E-2,4.971386736E-2
1.141795593E0,1.965692639E-2,1.478385925E-2,6.210327148E-3,2.536780268E-2
1.146861511E0,4.707556963E-2,2.696025372E-2,2.763271332E-2,6.088128926E-2
1.151927429E0,3.869661689E-2,2.712118626E-2,4.648876190E-2,6.628870104E-2
1.157023864E0,2.094581723E-2,1.217007637E-3,7.945156097E-2,8.217517209E-2
1.162089782E0,2.700406313E-2,1.341724396E-2,3.376865387E-2,4.527210891E-2
1.167155700E0,9.415954351E-3,-1.035284996E-2,-4.472732544E-3,1.469173356E-2
1.172221618E0,6.364852190E-3,-2.448821068E-2,3.120708466E-2,4.017543949E-2
1.177318054E0,1.063510776E-2,-3.141164780E-2,-4.664421082E-3,3.348960971E-2
1.182383972E0,3.876546025E-2,-3.364193439E-2,-2.600574493E-2,5.753989423E-2
1.187449890E0,-4.471331835E-3,-4.065704346E-2,-3.056812286E-2,5.106268820E-2
1.192546325E0,1.199734211E-2,-7.846820354E-2,-4.695510864E-2,9.222785595E-2
1.197642761E0,-7.173776627E-3,-5.899357796E-2,-3.948211670E-2,7.134804027E-2
1.202708679E0,-2.843344212E-2,-3.007817268E-2,-4.152870178E-2,5.863267156E-2
1.207774597E0,-2.097576857E-3,-2.752518654E-2,-2.458095551E-2,3.696294220E-2
1.212840515E0,-6.834566593E-3,-2.504348755E-2,-7.783889771E-3,2.710122708E-2
1.217906433E0,-1.878467202E-2,-1.217961311E-3,-2.435302734E-2,3.078014414E-2
1.222972351E0,-2.825954556E-2,1.043081284E-3,3.519153595E-2,4.514569898E-2
1.228068786E0,-2.094447613E-2,3.266692162E-3,-1.499843597E-2,2.596719930E-2
1.233134704E0,-1.358857751E-2,1.499021053E-2,-6.446838379E-4,2.024281274E-2
1.238200622E0,-1.548081636E-3,-1.375365257E-2,-3.153324127E-2,3.443696881E-2
1.243266540E0,-2.293851972E-2,-1.856720448E-2,2.093124390E-2,3.618057130E-2
1.248362976E0,-2.033898234E-2,-1.146054268E-2,-3.151130676E-2,3.921709698E-2
1.253428894E0,1.304677129E-2,-2.567863464E-2,-8.587169647E-2,9.057349929E-2
1.258525329E0,1.279896498E-2,-2.080488205E-2,-5.667400360E-2,6.171385019E-2
1.263591247E0,2.940207720E-3,-3.236913681E-2,-3.242874146E-2,4.591327816E-2
1.268657165E0,1.465579867E-2,-3.187167645E-2,-6.534004211E-2,7.416142729E-2
1.273723083E0,-1.894071698E-2,-5.284368992E-2,-2.678394318E-2,6.219795765E-2
1.278789001E0,-4.708319902E-3,-3.783392906E-2,-5.260944366E-2,6.497174792E-2
1.283854919E0,-1.671716571E-2,-2.530837059E-2,-4.022502899E-2,5.037886669E-2
1.288951354E0,2.180755138E-3,-1.290178299E-2,-6.593704224E-2,6.722280295E-2
1.294017272E0,-2.170768380E-2,-1.483941078E-2,-5.583286285E-2,6.171499188E-2
1.299113708E0,-2.405133843E-2,4.517197609E-3,-7.837295532E-3,2.569620898E-2
1.304179626E0,-4.974305630E-3,9.394764900E-3,1.600742340E-2,1.921569483E-2
1.309276061E0,1.403895020E-2,2.233028412E-3,6.573867798E-2,6.725810227E-2
1.314341979E0,-1.216277480E-2,2.141118050E-3,6.755161285E-2,6.867123034E-2
1.319438415E0,-1.445546746E-2,2.336513996E-2,8.121871948E-2,8.574013471E-2
1.324504333E0,-7.064342499E-3,-1.752567291E-2,3.299236298E-2,3.802039138E-2
1.329570251E0,-2.591788769E-2,-5.826115608E-3,-5.342483521E-3,2.709654324E-2
1.334636169E0,3.045052290E-3,4.633641243E-2,-3.619670868E-2,5.887730615E-2
1.339702087E0,-1.560524106E-2,2.451539040E-2,-5.728435516E-2,6.423414405E-2
1.344768005E0,-8.614957333E-4,-8.899331093E-3,-2.119064331E-2,2.299964419E-2
1.349864440E0,1.382780075E-2,-8.638024330E-3,-1.999855042E-3,1.642628863E-2
1.354930358E0,1.403665543E-2,2.486419678E-2,-9.083747864E-3,2.996281783E-2
1.360026794E0,-2.572268248E-3,-1.087784767E-2,3.850364685E-2,4.009332806E-2
1.365092712E0,-2.175727487E-2,-1.545667648E-2,1.165399551E-1,1.195568860E-1
1.370158630E0,-1.255893707E-2,2.259993553E-2,1.725549698E-1,1.744812356E-1
1.375224548E0,-1.567021012E-2,5.664229393E-3,1.022691727E-1,1.036176754E-1
1.380290466E0,-3.988769650E-2,-6.366610527E-3,-1.099033356E-1,1.170910126E-1
1.385356384E0,8.140891790E-3,-2.053511143E-2,-2.633152008E-1,2.642401557E-1
1.390452819E0,-2.889931202E-4,1.296532154E-2,-2.136526108E-1,2.140458390E-1
1.395518737E0,-1.325964928E-2,3.657901287E-2,-4.808044434E-2,6.185120540E-2
1.400615173E0,1.851296425E-2,-4.555463791E-3,2.323694229E-1,2.331502323E-1
1.405681091E0,6.146252155E-3,-3.641498089E-2,4.462947845E-1,4.478201223E-1
1.410747009E0,3.292784095E-2,-3.997325897E-2,4.162197113E-1,4.194293173E-1
1.415843444E0,3.990539908E-2,-4.124081135E-2,6.587314606E-2,8.736427627E-2
1.420909362E0,6.177687645E-2,-1.849496365E-2,-3.242712021E-1,3.306210197E-1
1.425975280E0,4.664483666E-2,4.620075226E-3,-4.190492630E-1,4.216626266E-1
1.431041198E0,3.902524710E-2,3.052461147E-2,-1.971473694E-1,2.032776600E-1
1.436137634E0,1.624667645E-2,2.337503433E-2,2.299499512E-2,3.659394111E-2
1.441203552E0,1.646986604E-2,9.271860123E-3,7.753276825E-2,7.980322067E-2
1.446299987E0,-3.053247929E-4,-3.548264503E-2,1.056385040E-2,3.702305035E-2
1.451365905E0,-5.053490400E-3,-3.703272343E-2,-3.447723389E-2,5.084918904E-2
1.456431823E0,1.434299350E-2,-4.094433784E-2,-1.005029678E-1,1.094669211E-1
1.461497741E0,-1.419275999E-3,-3.794932365E-2,-1.280641556E-1,1.335761710E-1
1.466563659E0,1.183286309E-2,-5.417168140E-2,-6.521606445E-2,8.560211900E-2
1.471660095E0,1.129931211E-2,-2.071881294E-2,-4.096126556E-2,4.727334281E-2
1.476726013E0,4.005104303E-3,-3.309226036E-2,-7.518768311E-3,3.417119303E-2
1.481791931E0,3.040993214E-2,-2.436339855E-2,2.082920074E-2,4.418364817E-2
1.486888366E0,5.222254992E-2,2.199018002E-2,6.548595428E-2,8.659776524E-2
1.491954284E0,4.315841198E-2,8.485913277E-3,1.715660095E-2,4.721237343E-2
1.497050720E0,4.391288757E-2,7.062792778E-3,-3.313541412E-2,5.546332487E-2
1.502116638E0,2.802059054E-2,2.252423763E-2,-9.719753265E-2,1.036332723E-1
1.507182556E0,2.912822366E-2,2.149546146E-2,-1.060895920E-1,1.120959848E-1
1.512248474E0,-2.976566553E-3,3.033089638E-2,-8.159732819E-2,8.710308370E-2
1.517314392E0,-1.590037346E-2,2.297043800E-2,-5.245876312E-2,5.943386851E-2
1.522380310E0,-4.072704911E-2,4.221165180E-2,-4.959869385E-2,7.681501486E-2
1.527476745E0,-2.971583605E-2,5.198383331E-2,-1.585388184E-2,6.194106398E-2
1.532542663E0,-4.244148731E-2,2.859878540E-2,2.237224579E-2,5.585416505E-2
